"","Season","LocationID","TaxonCode","ScientificName","CommonName","SpTot","SpCPUE","Length","Length_SD","Length_SE","Length_CI","Weights","CompAbu","CompBio"
"1843",2013,"BUFFRMFISHBT19","micdol","Micropterus dolomieu","Smallmouth bass",3,0.0739219712525667,259.333333333333,115.62583333033,66.756605998541,130.840543487271,269,0.587084148727984,28.9729782712636
"1844",2013,"BUFFRMFISHBT19","nocbig","Nocomis biguttatus","Hornyhead chub",2,0.0492813141683778,98,7.07106781186548,5,9.79981992270027,11,0.391389432485323,0.789845752128623
"1845",2013,"BUFFRMFISHBT19","notala","Noturus albater","Ozark madtom",1,0.0246406570841889,123,NA,NA,NA,25,0.195694716242661,0.897551991055253
"1846",2013,"BUFFRMFISHBT19","notboo","Notropis boops","Bigeye shiner",2,0.0492813141683778,72,19.7989898732233,14,27.4394957835608,3,0.391389432485323,0.215412477853261
"1847",2013,"BUFFRMFISHBT19","notnub","Notropis nubilus","Ozark minnow",4,0.0985626283367556,75.25,6.84957419601151,3.42478709800575,6.71245936680872,3.5,0.782778864970646,0.502629114990942
"1848",2013,"BUFFRMFISHBT19","notper","Notropis percobromus","Carmine shiner",1,0.0246406570841889,52,NA,NA,NA,1,0.195694716242661,0.0359020796422101
"1849",2013,"BUFFRMFISHBT19","pimnot","Pimephales notatus","Bluntnose minnow",3,0.0739219712525667,66,7.21110255092798,4.16333199893227,8.15998077359039,2.33333333333333,0.587084148727984,0.251314557495471
"1850",2013,"BUFFRMFISHBT20","ambcon","Ambloplites constellatus","Ozark bass",28,0.228664761126991,113.285714285714,46.8518999518753,8.85417683739579,17.3538677140445,39.4444444444444,2.82828282828283,8.71408508243314
"1851",2013,"BUFFRMFISHBT20","amenat","Ameiurus natalis","Yellow bullhead",14,0.114332380563495,121.714285714286,38.5235763405468,10.2958588556826,20.1795125470457,32.2857142857143,1.41414141414141,3.56628753675433
"1852",2013,"BUFFRMFISHBT20","camspp","Campostoma spp.","Stoneroller spp.",143,1.16782360146999,115.666666666667,17.7226395896037,3.23569649392002,6.34184859298576,16.6666666666667,14.4444444444444,18.8045397402607
"1853",2013,"BUFFRMFISHBT20","cotcar","Cottus carolinae","Banded sculpin",15,0.122498979175174,48.4,12.7267996201492,3.2860455319571,6.44053089419468,2.33333333333333,1.51515151515152,0.276150583598233
"1854",2013,"BUFFRMFISHBT20","cypgal","Cyprinella galactura","Whitetail shiner",5,0.0408329930583912,47.6,2.19089023002066,0.979795897113271,1.92036467054212,1,0.505050505050505,0.0394500833711762
"1855",2013,"BUFFRMFISHBT20","ethble","Etheostoma blennioides","Greenside darter",44,0.359330338913842,90.6666666666667,14.0057459472971,2.5570876633404,5.01179972545886,8.03333333333333,4.44444444444444,2.78885789378635
"1856",2013,"BUFFRMFISHBT20","ethcae","Etheostoma caeruleum","Rainbow darter",184,1.5026541445488,49.6,5.72110430622958,1.04452596078729,2.04723326406019,1.53333333333333,18.5858585858586,2.22603670435757
"1857",2013,"BUFFRMFISHBT20","etheux","Etheostoma euzonum","Arkansas saddled darter",29,0.236831359738669,72.9310344827586,12.8199928529141,2.38061290824927,4.66591556129973,4.41379310344828,2.92929292929293,1.00992213430211
"1858",2013,"BUFFRMFISHBT20","ethjul","Etheostoma juliae","Yoke darter",28,0.228664761126991,51.5714285714286,9.17899603736532,1.73466720000828,3.39988523717918,2.17857142857143,2.82828282828283,0.48129101712835
"1859",2013,"BUFFRMFISHBT20","ethzon","Etheostoma zonale","Banded darter",31,0.253164556962025,50.2,5.2483166430968,0.95820713811797,1.87805148044042,1.36666666666667,3.13131313131313,0.334273706431766
"1860",2013,"BUFFRMFISHBT20","funcat","Fundulus catenatus","Northern studfish",2,0.0163331972233565,103.5,9.19238815542512,6.5,12.7397658995103,10.5,0.202020202020202,0.16569035015894
"1861",2013,"BUFFRMFISHBT20","funoli","Fundulus olivaceus","Blackspotted topminnow",14,0.114332380563495,63.2142857142857,6.81828504750359,1.82226332950872,3.57157049618514,2.42857142857143,1.41414141414141,0.268260566923998
"1862",2013,"BUFFRMFISHBT20","hypamb","Hybopsis amblops","Bigeye chub",1,0.00816659861167824,69,NA,NA,NA,3,0.101010101010101,0.0236700500227057
"1863",2013,"BUFFRMFISHBT20","hypnig","Hypentelium nigricans","Northern hog sucker",2,0.0163331972233565,33.5,0.707106781186548,0.5,0.979981992270027,1,0.202020202020202,0.0157800333484705
"1864",2013,"BUFFRMFISHBT20","lepcya","Lepomis cyanellus","Green sunfish",13,0.106165781951817,72.4615384615385,34.0945141838962,9.45611685400553,18.533648467453,11.8461538461538,1.31313131313131,1.21506256783223
"1865",2013,"BUFFRMFISHBT20","lepmac","Lepomis macrochirus","Bluegill",1,0.00816659861167824,65,NA,NA,NA,5,0.101010101010101,0.0394500833711762
"1866",2013,"BUFFRMFISHBT20","lepmeg","Lepomis megalotis","Longear sunfish",245,2.00081665986117,98.9333333333333,26.1071179794975,4.76648580960649,9.34214051964997,22.9666666666667,24.7474747474747,44.3958088231426
"1867",2013,"BUFFRMFISHBT20","luxpil","Luxilus pilsbryi","Duskystripe shiner",56,0.457329522253981,81.5666666666667,18.3127679847796,3.3434387052074,6.55301944672373,5.93333333333333,5.65656565656566,2.62158954029256
"1868",2013,"BUFFRMFISHBT20","micdol","Micropterus dolomieu","Smallmouth bass",6,0.0489995916700694,259.5,32.8435686246181,13.4083307437329,26.2798453505177,218.4,0.606060606060606,10.3390778499179
"1869",2013,"BUFFRMFISHBT20","notala","Noturus albater","Ozark madtom",7,0.0571661902817477,73.4285714285714,8.58015428876705,3.2429934940917,6.35615045051744,4.14285714285714,0.707070707070707,0.228810483552822
"1870",2013,"BUFFRMFISHBT20","notboo","Notropis boops","Bigeye shiner",40,0.326663944467129,53.0666666666667,6.64329235645499,1.21289369324402,2.37722795583405,1.5,4.04040404040404,0.473401000454114
"1871",2013,"BUFFRMFISHBT20","notexi","Noturus exilis","Slender madtom",11,0.0898325847284606,79.2727272727273,22.2939045888822,6.72186514848224,13.1746135999602,5.18181818181818,1.11111111111111,0.449730950431409
"1872",2013,"BUFFRMFISHBT20","notnub","Notropis nubilus","Ozark minnow",28,0.228664761126991,58.0714285714286,5.77945641060787,1.0922145982576,2.14070127597378,1.75,2.82828282828283,0.386610817037527
"1873",2013,"BUFFRMFISHBT20","notoza","Notropis ozarcanus","Ozark shiner",1,0.00816659861167824,54,NA,NA,NA,1,0.101010101010101,0.00789001667423524
"1874",2013,"BUFFRMFISHBT20","notper","Notropis percobromus","Carmine shiner",10,0.0816659861167824,58.9,6.82234889495139,2.15741615003792,4.22845795373939,1.5,1.01010101010101,0.118350250113529
"1875",2013,"BUFFRMFISHBT20","pimnot","Pimephales notatus","Bluntnose minnow",32,0.261331155573704,70.8666666666667,10.6341458270641,1.94152051642748,3.80531028744346,4,3.23232323232323,1.00992213430211
"1876",2013,"BUFFRMFISHBT27","ambcon","Ambloplites constellatus","Ozark bass",9,0.215311004784689,105.444444444444,52.0026708715791,17.3342236238597,33.9744540027284,34,2.25563909774436,16.3640910647093
"1877",2013,"BUFFRMFISHBT27","amenat","Ameiurus natalis","Yellow bullhead",1,0.0239234449760766,136,NA,NA,NA,36,0.25062656641604,1.92518718408344
"1878",2013,"BUFFRMFISHBT27","camspp","Campostoma spp.","Stoneroller spp.",6,0.143540669856459,80.8333333333333,15.4196843893339,6.29505979143787,12.3380904717444,5.5,1.50375939849624,1.76475491874315
"1879",2013,"BUFFRMFISHBT27","cotcar","Cottus carolinae","Banded sculpin",10,0.239234449760766,83.2,32.0963826276074,10.1497673755499,19.8931785075375,11.9,2.5062656641604,6.36381319183138
"1880",2013,"BUFFRMFISHBT27","cypgal","Cyprinella galactura","Whitetail shiner",8,0.191387559808612,43.25,4.16619044897648,1.47297075909295,2.8869696381028,0.75,2.00501253132832,0.320864530680574
"1881",2013,"BUFFRMFISHBT27","erihar","Erimystax harryi","Ozark chub",2,0.0478468899521531,69,7.07106781186548,5,9.79981992270027,2.5,0.50125313283208,0.267387108900478
"1882",2013,"BUFFRMFISHBT27","ethaut","Etheostoma autmnale","Autumn darter",1,0.0239234449760766,59,NA,NA,NA,2,0.25062656641604,0.106954843560191
"1883",2013,"BUFFRMFISHBT27","ethble","Etheostoma blennioides","Greenside darter",18,0.430622009569378,74.7222222222222,11.1503392486272,2.62816016507828,5.15109926915627,4.66666666666667,4.51127819548872,4.49210342952803
"1884",2013,"BUFFRMFISHBT27","ethcae","Etheostoma caeruleum","Rainbow darter",57,1.36363636363636,45.0333333333333,5.24229045317047,0.957106911398483,1.87589507569539,0.6,14.2857142857143,1.82892782487927
"1885",2013,"BUFFRMFISHBT27","etheux","Etheostoma euzonum","Arkansas saddled darter",13,0.311004784688995,75.2307692307692,10.1007742785215,2.8014507371613,5.49074254929934,4.15384615384615,3.25814536340852,2.88778077612516
"1886",2013,"BUFFRMFISHBT27","ethzon","Etheostoma zonale","Banded darter",1,0.0239234449760766,46,NA,NA,NA,1,0.25062656641604,0.0534774217800956
"1887",2013,"BUFFRMFISHBT27","funcat","Fundulus catenatus","Northern studfish",5,0.119617224880383,68.4,24.3885218904303,10.9068785635488,21.3770891683076,5.25,1.2531328320802,1.40378232172751
"1888",2013,"BUFFRMFISHBT27","funoli","Fundulus olivaceus","Blackspotted topminnow",18,0.430622009569378,61.7647058823529,12.0806115933999,2.92997868362642,5.74265269537785,0.764705882352941,4.51127819548872,0.736100982149551
"1889",2013,"BUFFRMFISHBT27","gamaff","Gambusia affinis","Western Mosquitofish",5,0.119617224880383,36.2,5.11859355682789,2.28910462845192,4.4865626286097,0.5,1.2531328320802,0.133693554450239
"1890",2013,"BUFFRMFISHBT27","hypnig","Hypentelium nigricans","Northern hog sucker",1,0.0239234449760766,129,NA,NA,NA,22,0.25062656641604,1.1765032791621
"1891",2013,"BUFFRMFISHBT27","ichamm","Ichthyomyzon spp.","Ichthyomyzon ammocoete",1,0.0239234449760766,70,NA,NA,NA,1,0.25062656641604,0.0534774217800956
"1892",2013,"BUFFRMFISHBT27","lepcya","Lepomis cyanellus","Green sunfish",26,0.62200956937799,80.8461538461538,30.824266165075,6.04513594876519,11.8482487412281,12.7692307692308,6.51629072681704,17.7545040309917
"1893",2013,"BUFFRMFISHBT27","lepmeg","Lepomis megalotis","Longear sunfish",105,2.51196172248804,59.3333333333333,22.1271144843221,4.03983991185418,7.91794073054165,5.33333333333333,26.3157894736842,29.9473561968535
"1894",2013,"BUFFRMFISHBT27","micdol","Micropterus dolomieu","Smallmouth bass",1,0.0239234449760766,156,NA,NA,NA,40,0.25062656641604,2.13909687120382
"1895",2013,"BUFFRMFISHBT27","notala","Noturus albater","Ozark madtom",1,0.0239234449760766,61,NA,NA,NA,3,0.25062656641604,0.160432265340287
"1896",2013,"BUFFRMFISHBT27","notboo","Notropis boops","Bigeye shiner",2,0.0478468899521531,58.5,3.53553390593274,2.5,4.89990996135013,1.5,0.50125313283208,0.160432265340287
"1897",2013,"BUFFRMFISHBT27","notcry","Notemigonus crysoleucas","Golden shiner",1,0.0239234449760766,73,NA,NA,NA,3,0.25062656641604,0.160432265340287
"1898",2013,"BUFFRMFISHBT27","notexi","Noturus exilis","Slender madtom",13,0.311004784688995,85.7692307692308,15.0230591988552,4.16664694275411,8.16647794409197,5.84615384615385,3.25814536340852,4.06428405528727
"1899",2013,"BUFFRMFISHBT27","notnub","Notropis nubilus","Ozark minnow",30,0.717703349282297,48.2333333333333,8.66098399018038,1.58127210053763,3.09923636681176,1.03333333333333,7.5187969924812,1.65780007518296
"1900",2013,"BUFFRMFISHBT27","notoza","Notropis ozarcanus","Ozark shiner",2,0.0478468899521531,42,1.4142135623731,1,1.95996398454005,0.5,0.50125313283208,0.0534774217800956
"1901",2013,"BUFFRMFISHBT27","notper","Notropis percobromus","Carmine shiner",1,0.0239234449760766,43,NA,NA,NA,NA,0.25062656641604,NA
"1902",2013,"BUFFRMFISHBT27","pimnot","Pimephales notatus","Bluntnose minnow",61,1.45933014354067,50,9.25500796400484,1.68972554392514,3.31180120985062,1.23333333333333,15.2882205513784,4.02328469858919
"1903",2013,"BUFFRMFISHBT30","ambcon","Ambloplites constellatus","Ozark bass",1,0.0353356890459364,69,NA,NA,NA,6,0.574712643678161,1.49663257670242
"1904",2013,"BUFFRMFISHBT30","camspp","Campostoma spp.","Stoneroller spp.",14,0.49469964664311,59.1428571428571,29.8994652456866,7.99096821407958,15.6620099012003,3.5,8.04597701149425,12.2224993764031
"1905",2013,"BUFFRMFISHBT30","cotcar","Cottus carolinae","Banded sculpin",31,1.09540636042403,47,13.5468535601191,2.47330575936546,4.84759021111179,1.9,17.816091954023,14.6919431279621
"1906",2013,"BUFFRMFISHBT30","ethble","Etheostoma blennioides","Greenside darter",4,0.141342756183746,73.6666666666667,20.5993527406405,11.8930418499408,23.3099336925117,2,2.29885057471264,1.99551010226989
"1907",2013,"BUFFRMFISHBT30","ethcae","Etheostoma caeruleum","Rainbow darter",47,1.66077738515901,45.3,4.82200416195704,0.880373483962555,1.72550032151066,1,27.0114942528736,11.7236218508356
"1908",2013,"BUFFRMFISHBT30","ethspe","Etheostoma spectabile","Orangethroat darter",3,0.106007067137809,46.6666666666667,7.37111479583199,4.25571511160124,8.34104834720128,0.666666666666667,1.72413793103448,0.498877525567473
"1909",2013,"BUFFRMFISHBT30","funcat","Fundulus catenatus","Northern studfish",12,0.424028268551237,69.8333333333333,21.7750204397497,6.28590695624953,12.3201512444189,3.66666666666667,6.89655172413793,10.9753055624844
"1910",2013,"BUFFRMFISHBT30","funoli","Fundulus olivaceus","Blackspotted topminnow",2,0.0706713780918728,61,7.07106781186548,5,9.79981992270027,2.5,1.14942528735632,1.24719381391868
"1911",2013,"BUFFRMFISHBT30","hypnig","Hypentelium nigricans","Northern hog sucker",1,0.0353356890459364,37,NA,NA,NA,NA,0.574712643678161,NA
"1912",2013,"BUFFRMFISHBT30","ichamm","Ichthyomyzon spp.","Ichthyomyzon ammocoete",6,0.212014134275618,137,17.5613211348122,7.16937933157397,14.0517252813908,4.66666666666667,3.44827586206897,6.98428535794462
"1913",2013,"BUFFRMFISHBT30","lepcya","Lepomis cyanellus","Green sunfish",6,0.212014134275618,57.3333333333333,13.1097927774113,5.35205048971368,10.4898262032788,3.66666666666667,3.44827586206897,5.4876527812422
"1914",2013,"BUFFRMFISHBT30","lepmeg","Lepomis megalotis","Longear sunfish",21,0.742049469964664,50.7142857142857,13.3121856099698,2.90495705823754,5.693611210781,2.57142857142857,12.0689655172414,13.4696931903218
"1915",2013,"BUFFRMFISHBT30","luxpil","Luxilus pilsbryi","Duskystripe shiner",11,0.3886925795053,68.1818181818182,14.4348064193337,4.35225789221303,8.53026872016774,3.18181818181818,6.32183908045977,8.73035669743078
"1916",2013,"BUFFRMFISHBT30","notala","Noturus albater","Ozark madtom",1,0.0353356890459364,65,NA,NA,NA,3,0.574712643678161,0.74831628835121
"1917",2013,"BUFFRMFISHBT30","notexi","Noturus exilis","Slender madtom",3,0.106007067137809,84.6666666666667,32.331615074619,18.6666666666667,36.585994378081,6.66666666666667,1.72413793103448,4.98877525567473
"1918",2013,"BUFFRMFISHBT30","notnub","Notropis nubilus","Ozark minnow",8,0.282685512367491,56.625,4.1726148019814,1.47524211088021,2.89142140580205,1.25,4.59770114942529,2.49438762783737
"1919",2013,"BUFFRMFISHBT30","pimnot","Pimephales notatus","Bluntnose minnow",3,0.106007067137809,67.6666666666667,8.50490054811538,4.91030662088541,9.62402412998398,3,1.72413793103448,2.24494886505363
"1920",2013,"BUFFRMFISHBT31","ambcon","Ambloplites constellatus","Ozark bass",2,0.054249547920434,78,21.2132034355964,15,29.3994597681008,9.5,0.925925925925926,2.67983074753173
"1921",2013,"BUFFRMFISHBT31","amenat","Ameiurus natalis","Yellow bullhead",1,0.027124773960217,138,NA,NA,NA,39,0.462962962962963,5.50070521861777
"1922",2013,"BUFFRMFISHBT31","camspp","Campostoma spp.","Stoneroller spp.",24,0.650994575045208,46.7083333333333,22.810141083121,4.65610055121184,9.12578938877229,1.875,11.1111111111111,6.34696755994358
"1923",2013,"BUFFRMFISHBT31","cotcar","Cottus carolinae","Banded sculpin",18,0.488245931283906,40.8888888888889,5.77916021671467,1.36216112626749,2.66978674862479,1.11111111111111,8.33333333333333,2.82087447108604
"1924",2013,"BUFFRMFISHBT31","ethble","Etheostoma blennioides","Greenside darter",5,0.135623869801085,68.6,10.4546640309481,4.67546789102438,9.16374867728123,3,2.31481481481481,2.11565585331453
"1925",2013,"BUFFRMFISHBT31","ethcae","Etheostoma caeruleum","Rainbow darter",27,0.732368896925859,44.7777777777778,4.68494588535641,0.901618256016451,1.76713930959606,1.07407407407407,12.5,4.09026798307475
"1926",2013,"BUFFRMFISHBT31","ethspe","Etheostoma spectabile","Orangethroat darter",1,0.027124773960217,40,NA,NA,NA,1,0.462962962962963,0.141043723554302
"1927",2013,"BUFFRMFISHBT31","funcat","Fundulus catenatus","Northern studfish",10,0.27124773960217,77.4,16.7809415707224,5.30659966456864,10.4007442229269,4.8,4.62962962962963,6.77009873060649
"1928",2013,"BUFFRMFISHBT31","funoli","Fundulus olivaceus","Blackspotted topminnow",3,0.081374321880651,72,6.2449979983984,3.60555127546399,7.06675064432187,3.33333333333333,1.38888888888889,1.41043723554302
"1929",2013,"BUFFRMFISHBT31","hypnig","Hypentelium nigricans","Northern hog sucker",1,0.027124773960217,43,NA,NA,NA,NA,0.462962962962963,NA
"1930",2013,"BUFFRMFISHBT31","ichamm","Ichthyomyzon spp.","Ichthyomyzon ammocoete",1,0.027124773960217,114,NA,NA,NA,3,0.462962962962963,0.423131170662905
"1931",2013,"BUFFRMFISHBT31","lepcya","Lepomis cyanellus","Green sunfish",46,1.24773960216998,59.8,22.8675345835758,4.17502150865132,8.18289179163667,5.5,21.2962962962963,35.6840620592384
"1932",2013,"BUFFRMFISHBT31","lepmeg","Lepomis megalotis","Longear sunfish",36,0.976491862567812,50.7,12.2225060921406,2.23151409863657,4.37368726432104,2.63333333333333,16.6666666666667,13.3709449929478
"1933",2013,"BUFFRMFISHBT31","luxpil","Luxilus pilsbryi","Duskystripe shiner",12,0.325497287522604,51.4166666666667,20.3981208284816,5.88843027564317,11.5411112657359,1.75,5.55555555555556,2.96191819464034
"1934",2013,"BUFFRMFISHBT31","micdol","Micropterus dolomieu","Smallmouth bass",1,0.027124773960217,33,NA,NA,NA,1,0.462962962962963,0.141043723554302
"1935",2013,"BUFFRMFISHBT31","moxspp","Moxostoma spp.","Redhorse spp.",1,0.027124773960217,29,NA,NA,NA,0.2,0.462962962962963,0.0282087447108604
"1936",2013,"BUFFRMFISHBT31","notala","Noturus albater","Ozark madtom",3,0.081374321880651,77.6666666666667,17.6729548557487,10.2034852433426,19.9984635937375,6,1.38888888888889,2.53878702397743
"1937",2013,"BUFFRMFISHBT31","notexi","Noturus exilis","Slender madtom",8,0.216998191681736,88.375,22.6080737790728,7.99316113937408,15.6663079557983,8.875,3.7037037037037,10.0141043723554
"1938",2013,"BUFFRMFISHBT31","notnub","Notropis nubilus","Ozark minnow",5,0.135623869801085,51,4.30116263352131,1.92353840616713,3.77006599896716,1.2,2.31481481481481,0.846262341325811
"1939",2013,"BUFFRMFISHBT31","pimnot","Pimephales notatus","Bluntnose minnow",11,0.298372513562387,50.3636363636364,9.51075945729601,2.867601871925,5.62039639097264,1.36363636363636,5.09259259259259,2.11565585331453
"1940",2015,"BUFFRMFISHBM01","ambcon","Ambloplites constellatus","Ozark bass",6,0.0438169425511198,171.666666666667,41.8218443718909,17.0736964688702,33.4638301619543,135,0.864553314121038,9.04677517832944
"1941",2015,"BUFFRMFISHBM01","amenat","Ameiurus natalis","Yellow bullhead",1,0.00730282375851996,224,NA,NA,NA,185,0.144092219020173,2.06623877529746
"1942",2015,"BUFFRMFISHBM01","camspp","Campostoma spp.","Stoneroller spp.",104,0.759493670886076,82.0333333333333,16.5914047821056,3.02916221995278,5.93704885443685,10.4,14.985590778098,12.080237077631
"1943",2015,"BUFFRMFISHBM01","chrery","Chrosomus erythrogaster","Southern redbelly dace",28,0.204479065238559,54.6785714285714,12.572909063858,2.37605647425701,4.65698511477696,3.89285714285714,4.03458213256484,1.21740554868878
"1944",2015,"BUFFRMFISHBM01","cotcar","Cottus carolinae","Banded sculpin",102,0.744888023369036,69.4333333333333,27.2987094975181,4.98403966085706,9.76853823279906,6.66666666666667,14.6974063400576,7.59482360649879
"1945",2015,"BUFFRMFISHBM01","cypgal","Cyprinella galactura","Whitetail shiner",3,0.0219084712755599,115.666666666667,7.50555349946513,4.33333333333333,8.49317726634023,14.3333333333333,0.432276657060519,0.4802609045286
"1946",2015,"BUFFRMFISHBM01","ethaut","Etheostoma autmnale","Autumn darter",23,0.167964946445959,68.7391304347826,10.7543538384328,2.24243778918326,4.39509730437081,5.47826086956522,3.31412103746398,1.40727613885125
"1947",2015,"BUFFRMFISHBM01","ethble","Etheostoma blennioides","Greenside darter",17,0.124148003894839,95.8235294117647,21.9494740657881,5.32352941176471,10.4339259176985,10.1176470588235,2.44956772334294,1.9210436181144
"1948",2015,"BUFFRMFISHBM01","ethcae","Etheostoma caeruleum","Rainbow darter",174,1.27069133398247,55.8333333333333,7.44674579856905,1.35958355129436,2.66473479451002,2.16666666666667,25.0720461095101,4.21065955830889
"1949",2015,"BUFFRMFISHBM01","ethspe","Etheostoma spectabile","Orangethroat darter",14,0.102239532619279,50.3571428571429,9.60454333881902,2.56692218073447,5.03107502535658,1.64285714285714,2.01729106628242,0.256883739631577
"1950",2015,"BUFFRMFISHBM01","funcat","Fundulus catenatus","Northern studfish",1,0.00730282375851996,120,NA,NA,NA,18,0.144092219020173,0.201039448407321
"1951",2015,"BUFFRMFISHBM01","hypnig","Hypentelium nigricans","Northern hog sucker",4,0.0292112950340798,156.5,123.974459735329,61.9872298676644,121.492738042028,122,0.576368876080692,5.45040282348736
"1952",2015,"BUFFRMFISHBM01","lepcya","Lepomis cyanellus","Green sunfish",23,0.167964946445959,107.391304347826,22.6570060014252,4.7243123306748,9.25948201984109,28.1304347826087,3.31412103746398,7.2262512844187
"1953",2015,"BUFFRMFISHBM01","lepmeg","Lepomis megalotis","Longear sunfish",4,0.0292112950340798,90.25,31.1809236553377,15.5904618276689,30.5567436845775,21,0.576368876080692,0.938184092567497
"1954",2015,"BUFFRMFISHBM01","luxchr","Luxilus chrysocephalus","Striped shiner",20,0.146056475170399,110.9,34.7228121587311,7.7642568356879,15.2176637646672,21.75,2.88184438040346,4.85845333651025
"1955",2015,"BUFFRMFISHBM01","luxpil","Luxilus pilsbryi","Duskystripe shiner",61,0.445472249269718,80.1666666666667,18.6770804285181,3.40995275301254,6.68338458488778,10.3666666666667,8.78962536023055,7.06281365876904
"1956",2015,"BUFFRMFISHBM01","moxduq","Moxostoma duquesnei","Black redhorse",11,0.0803310613437196,231.545454545455,141.967153691524,42.8047073954093,83.8956848637776,219.636363636364,1.5850144092219,26.9839615195604
"1957",2015,"BUFFRMFISHBM01","nocbig","Nocomis biguttatus","Hornyhead chub",7,0.0511197663096397,91.1428571428571,61.6020253223019,23.2833770372449,45.6345804314669,26,1.00864553314121,2.03273220056291
"1958",2015,"BUFFRMFISHBM01","notboo","Notropis boops","Bigeye shiner",61,0.445472249269718,75.8,6.21122454471158,1.13400926428943,2.22261731614204,4.5,8.78962536023055,3.06585158821164
"1959",2015,"BUFFRMFISHBM01","notexi","Noturus exilis","Slender madtom",6,0.0438169425511198,116.333333333333,14.080719678577,5.74842973727995,11.2667152527277,15,0.864553314121038,1.0051972420366
"1960",2015,"BUFFRMFISHBM01","notnub","Notropis nubilus","Ozark minnow",18,0.131450827653359,68,16.4173509362718,3.86960672538571,7.58428981608997,3.44444444444444,2.59365994236311,0.692469211180772
"1961",2015,"BUFFRMFISHBM01","nottel","Notropis telescopus","Telescope shiner",5,0.0365141187925998,58.2,9.95991967839099,4.45421149026402,8.73009410044195,1.6,0.720461095100865,0.0893508659588093
"1962",2015,"BUFFRMFISHBM01","pimnot","Pimephales notatus","Bluntnose minnow",1,0.00730282375851996,105,NA,NA,NA,10,0.144092219020173,0.111688582448512
"1963",2015,"BUFFRMFISHBM02","ambcon","Ambloplites constellatus","Ozark bass",9,0.0971397733405289,195.111111111111,28.3832892933696,9.46109643112321,18.5434082592619,147.222222222222,2.73556231003039,14.54062596023
"1964",2015,"BUFFRMFISHBM02","camspp","Campostoma spp.","Stoneroller spp.",24,0.259039395574744,83.5833333333333,15.2398695266202,3.1108253405675,6.09710562970685,8.70833333333333,7.29483282674772,2.29357798165138
"1965",2015,"BUFFRMFISHBM02","cotcar","Cottus carolinae","Banded sculpin",8,0.0863464651915812,74.75,30.1792265355777,10.669967867136,20.9127527357862,9.25,2.43161094224924,0.812080242307186
"1966",2015,"BUFFRMFISHBM02","cypgal","Cyprinella galactura","Whitetail shiner",2,0.0215866162978953,91,1.4142135623731,1,1.95996398454005,7,0.60790273556231,0.153636802598657
"1967",2015,"BUFFRMFISHBM02","cypgre","Notropis greenei","Wedgespot shiner",5,0.0539665407447383,58.8,9.03880523078133,4.04227658628155,7.92271652466135,1.6,1.51975683890578,0.0877924586278039
"1968",2015,"BUFFRMFISHBM02","ethble","Etheostoma blennioides","Greenside darter",16,0.172692930383162,76.1875,21.4979650199734,5.37449125499335,10.5338092950124,5,4.86322188449848,0.877924586278039
"1969",2015,"BUFFRMFISHBM02","ethcae","Etheostoma caeruleum","Rainbow darter",53,0.572045331894226,45.8666666666667,5.14435300267118,0.939226061110813,1.84084925311861,1,16.1094224924012,0.581625038409201
"1970",2015,"BUFFRMFISHBM02","etheux","Etheostoma euzonum","Arkansas saddled darter",9,0.0971397733405289,71.2222222222222,10.0967541539073,3.3655847179691,6.59642483413783,3.77777777777778,2.73556231003039,0.373117949168166
"1971",2015,"BUFFRMFISHBM02","ethjul","Etheostoma juliae","Yoke darter",8,0.0863464651915812,47,4.14039335605413,1.4638501094228,2.8690934932337,1.5,2.43161094224924,0.131688687941706
"1972",2015,"BUFFRMFISHBM02","ethzon","Etheostoma zonale","Banded darter",14,0.151106314085267,46.3571428571429,9.90421155839306,2.64701188125952,5.18804795391826,0.857142857142857,4.25531914893617,0.131688687941706
"1973",2015,"BUFFRMFISHBM02","funcat","Fundulus catenatus","Northern studfish",1,0.0107933081489477,86,NA,NA,NA,7,0.303951367781155,0.0768184012993284
"1974",2015,"BUFFRMFISHBM02","hypamb","Hybopsis amblops","Bigeye chub",1,0.0107933081489477,59,NA,NA,NA,2,0.303951367781155,0.021948114656951
"1975",2015,"BUFFRMFISHBM02","hypnig","Hypentelium nigricans","Northern hog sucker",3,0.032379924446843,279.333333333333,85.0078427754365,49.0793009096277,96.1936621692741,267.666666666667,0.911854103343465,8.81216803476581
"1976",2015,"BUFFRMFISHBM02","lepcya","Lepomis cyanellus","Green sunfish",19,0.205072854830005,106.947368421053,39.278879940201,9.0111930670949,17.661613869243,36.3333333333333,5.77507598784195,7.57575757575758
"1977",2015,"BUFFRMFISHBM02","lepmac","Lepomis macrochirus","Bluegill",1,0.0107933081489477,112,NA,NA,NA,22,0.303951367781155,0.241429261226461
"1978",2015,"BUFFRMFISHBM02","lepmeg","Lepomis megalotis","Longear sunfish",54,0.582838640043173,97.7428571428571,22.3532375035644,3.77838675661889,7.40550196263614,22.2857142857143,16.4133738601824,13.2064941335825
"1979",2015,"BUFFRMFISHBM02","luxchr","Luxilus chrysocephalus","Striped shiner",2,0.0215866162978953,68.5,3.53553390593274,2.5,4.89990996135013,3,0.60790273556231,0.0658443439708529
"1980",2015,"BUFFRMFISHBM02","luxpil","Luxilus pilsbryi","Duskystripe shiner",35,0.377765785213168,71.7666666666667,7.96840023460485,1.45482418524084,2.85140300690988,3.13333333333333,10.6382978723404,1.20348828702281
