Season,LocationID,EventID,TransectNumber,SampleLocation,ChannelType,FilaAlgae,HydroMoss,Boulders,Artificial,SmallWoodDeb,LargeWoodDeb,TreesRoots,OverhangVeg,UndercutBank,Bluff,Comment,DETimeStamp
2013,BUFFRMFISHBM06,BUFFRMFish2013Jun11,6,R,main,0,0,0,0,1,1,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBM06,BUFFRMFish2013Jun11,7,L,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBM06,BUFFRMFish2013Jun11,7,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBM06,BUFFRMFish2013Jun11,7,R,main,0,0,0,0,0,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBM06,BUFFRMFish2013Jun11,8,L,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBM06,BUFFRMFish2013Jun11,8,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBM06,BUFFRMFish2013Jun11,8,R,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBM06,BUFFRMFish2013Jun11,9,L,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBM06,BUFFRMFish2013Jun11,9,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBM06,BUFFRMFish2013Jun11,9,R,main,0,0,0,0,1,0,0,1,0,1,,12/3/2018
2013,BUFFRMFISHBM06,BUFFRMFish2013Jun11,10,L,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBM06,BUFFRMFish2013Jun11,10,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBM06,BUFFRMFish2013Jun11,10,R,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBM06,BUFFRMFish2013Jun11,11,L,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBM06,BUFFRMFish2013Jun11,11,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBM06,BUFFRMFish2013Jun11,11,R,main,0,0,0,0,1,1,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,1,L,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,1,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,1,R,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,2,L,main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,2,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,2,R,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,3,L,main,0,0,0,0,1,1,1,1,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,3,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,3,R,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,4,L,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,4,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,4,R,main,0,0,0,0,1,1,1,1,1,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,5,L,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,5,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,5,R,main,0,0,0,0,1,1,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,6,L,main,0,0,0,0,1,0,0,1,1,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,6,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,6,R,main,0,0,0,0,0,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,7,L,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,7,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,7,R,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,8,L,main,0,0,0,0,0,0,0,1,1,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,8,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,8,R,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,9,L,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,9,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,9,R,main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,10,L,main,0,0,0,0,1,0,1,1,1,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,10,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,10,R,main,0,0,0,0,0,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,11,L,main,0,0,0,0,1,1,1,1,1,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,11,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT07,BUFFRMFish2013May21,11,R,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,1,L,main,0,0,0,0,1,0,1,0,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,1,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,1,R,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,2,L,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,2,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,2,R,main,1,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,3,L,main,0,0,0,0,1,0,1,1,1,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,3,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,3,R,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,4,L,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,4,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,4,R,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,5,L,main,1,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,5,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,5,R,main,0,0,0,0,1,1,1,1,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,6,L,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,6,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,6,R,main,0,0,0,0,1,0,1,1,1,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,7,L,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,7,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,7,R,main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,8,L,main,0,0,0,0,1,0,1,1,0,0,3.5m Island,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,8,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,8,R,main,0,0,0,0,1,0,1,1,1,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,9,L,main,0,0,0,0,1,0,1,1,1,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,9,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,9,R,main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,10,L,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,10,M,main,0,0,0,0,0,0,0,0,0,0,1m Island,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,10,R,main,0,0,0,0,1,0,1,0,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,11,L,main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,11,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT15,BUFFRMFish2013May20,11,R,main,0,0,0,0,1,0,1,1,1,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,1,L,main,0,0,0,0,0,0,0,1,1,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,1,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,1,R,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,2,L,main,1,0,0,0,1,0,0,0,1,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,2,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,2,R,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,3,L,main,1,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,3,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,3,R,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,4,L,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,4,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,4,R,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,5,L,main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,5,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,5,R,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,6,L,main,0,0,0,0,1,1,1,1,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,6,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,6,R,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,7,L,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,7,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,7,R,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,8,L,main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,8,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,8,R,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,9,L,main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,9,M,main,0,0,0,0,0,0,0,0,0,0,2.5m Island,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,9,R,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,10,L,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,10,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,10,R,main,0,0,0,0,0,0,1,1,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,11,L,main,0,0,0,0,1,1,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,11,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT19,BUFFRMFish2013Jun06,11,R,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,1,L,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,1,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,1,R,main,0,0,0,0,0,0,1,0,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,2,L,main,0,0,0,0,1,0,1,0,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,2,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,2,R,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,3,L,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,3,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,3,R,main,0,0,0,0,0,0,0,1,1,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,4,L,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,4,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,4,R,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,5,L,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,5,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,5,R,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,6,L,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,6,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,6,R,main,0,0,0,0,0,0,0,1,1,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,7,L,main,0,0,0,0,1,0,1,0,1,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,7,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,7,R,main,0,0,0,0,1,0,1,0,1,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,8,L,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,8,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,8,R,main,0,0,0,0,0,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,9,L,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,9,M,main,0,0,1,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,9,R,main,0,0,1,0,0,1,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,10,L,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,10,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,10,R,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,11,L,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,11,M,main,0,1,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT20,BUFFRMFish2013Jun10,11,R,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,1,L,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,1,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,1,R,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,2,L,main,0,0,0,0,1,0,1,0,1,1,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,2,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,2,R,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,3,L,main,0,0,0,0,1,0,0,0,1,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,3,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,3,R,main,0,0,0,0,1,0,0,1,1,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,4,L,main,0,0,0,0,0,0,0,0,0,1,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,4,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,4,R,main,0,1,0,0,1,1,0,0,1,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,5,L,main,0,0,0,0,0,0,0,0,1,1,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,5,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,5,R,main,0,1,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,6,L,main,0,0,0,0,1,0,1,1,1,1,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,6,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,6,R,main,0,1,0,0,1,1,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,7,L,main,0,0,0,0,1,0,0,0,1,1,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,7,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,7,R,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,8,L,main,0,0,1,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,8,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,8,R,main,0,0,0,0,1,0,1,0,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,9,L,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,9,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,9,R,main,0,0,1,0,1,0,1,1,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,10,L,main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,10,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,10,R,main,0,0,0,0,0,0,0,0,1,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,11,L,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,11,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT27,BUFFRMFish2013May20,11,R,main,0,0,0,0,0,0,0,0,1,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,1,L,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,1,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,1,R,main,0,0,0,0,1,0,0,1,1,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,2,L,main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,2,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,2,R,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,3,L,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,3,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,3,R,main,0,0,1,0,1,0,1,1,1,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,4,L,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,4,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,4,R,main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,5,L,main,0,0,0,0,1,1,1,1,1,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,5,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,5,R,main,0,0,0,0,1,0,0,0,0,1,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,6,L,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,6,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,6,R,main,0,0,0,0,1,0,0,0,0,1,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,7,L,main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,7,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,7,R,main,0,0,0,0,0,0,0,0,0,1,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,8,L,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,8,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,8,R,main,0,0,0,0,1,0,0,0,1,1,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,9,L,main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,9,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,9,R,main,0,0,1,0,0,0,0,0,1,1,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,10,L,main,1,0,0,0,1,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,10,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,10,R,main,1,0,0,0,0,0,0,1,0,1,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,11,L,main,1,0,0,0,0,1,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,11,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2013,BUFFRMFISHBT30,BUFFRMFish2013Jun12,11,R,main,1,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,1,L,main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2013,BUFFRMFISHBT31,BUFFRMFish2013Jun12,1,M,main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
